Month,Line,Bath,Day,N,Sp,Wt,Wd,Lg,Sex,Berried
Nov,4,2,2,2,BSC,30,7.2,3.4,M,N
Nov,3,1,3,14,BSC,30,7.5,3.4,M,N
Nov,4,2,3,4,BSC,30,8.1,3.4,M,N
Nov,1,1,2,19,BSC,30,6.8,3.5,M,N
Nov,2,1,2,12,BSC,30,7,3.5,M,N
Nov,2,1,2,18,BSC,30,7.4,3.5,M,N
Nov,4,1,2,10,BSC,30,6.9,3.6,M,N
Nov,2,1,3,12,BSC,30,7.3,3.6,M,N
Nov,3,1,3,7,BSC,30,7.5,3.6,M,N
Nov,1,2,2,18,BSC,30,7,3.7,M,N
Nov,2,2,2,18,BSC,30,7,3.7,M,N
Nov,3,1,3,13,BSC,30,7.2,3.7,M,N
Nov,5,1,1,1,BSC,30,8.2,3.8,M,N
Nov,2,1,1,2,BSC,35,7.5,3.2,M,N
Nov,3,2,1,13,BSC,35,6.8,3.4,M,N
Nov,4,1,1,3,BSC,35,7.4,3.4,M,N
Nov,4,1,1,13,BSC,35,7.8,3.4,M,N
Nov,2,1,1,13,BSC,35,6.8,3.5,M,N
Nov,4,1,3,13,BSC,35,7,3.5,M,N
Nov,5,1,2,1,BSC,35,7.4,3.6,M,N
Nov,4,1,3,20,BSC,35,7.3,3.7,M,N
Nov,1,2,2,15,BSC,35,7.4,3.9,M,N
Nov,2,2,2,15,BSC,35,7.4,3.9,M,N
Nov,2,1,3,15,BSC,35,8,3.9,M,N
Nov,4,2,3,14,BSC,40,7.8,3,M,N
Nov,3,1,3,17,BSC,40,6.8,3.4,M,N
Nov,4,1,1,5,BSC,40,7,3.4,M,N
Nov,4,1,3,3,BSC,40,7.4,3.4,M,N
Nov,3,1,3,19,BSC,40,6.8,3.5,M,N
Nov,1,1,3,11,BSC,40,7.8,3.6,M,N
Nov,2,1,1,4,BSC,40,7.8,3.6,M,N
Nov,5,2,1,4,BSC,40,7.1,3.8,M,N
Nov,5,1,3,2,BSC,40,7.2,3.8,M,N
Nov,4,1,3,6,BSC,40,7.3,3.8,M,N
Nov,1,1,3,6,BSC,40,7.4,3.8,M,N
Nov,3,1,1,6,BSC,40,7.4,3.8,M,N
Nov,4,2,1,10,BSC,40,7.4,3.8,M,N
Nov,4,2,1,15,BSC,40,7.4,3.8,M,N
Nov,5,2,1,3,BSC,40,7.4,3.8,M,N
Nov,3,1,1,15,BSC,40,7.5,3.8,M,N
Nov,5,1,3,2,BSC,40,7.8,3.8,M,N
Nov,4,1,1,10,BSC,40,8,3.8,M,N
Nov,5,1,3,18,BSC,40,8,3.8,M,N
Nov,5,1,2,1,BSC,40,8.3,3.8,M,N
Nov,3,2,1,11,BSC,40,7.5,3.9,M,N
Nov,2,1,3,14,BSC,40,8,3.9,M,N
Nov,5,1,2,19,BSC,40,8.4,3.9,M,N
Nov,4,1,1,4,BSC,40,7.8,4,M,N
Nov,1,1,3,1,BSC,40,9.4,4.2,M,N
Nov,5,2,3,4,BSC,45,6.4,3,M,N
Nov,5,1,2,3,BSC,45,8,3.7,M,N
Nov,2,1,3,2,BSC,45,7.5,3.8,M,N
Nov,2,1,1,2,BSC,45,8.4,3.9,M,N
Nov,5,2,1,2,BSC,50,3.2,2.4,M,N
Nov,5,1,1,2,BSC,50,7.9,3.8,M,N
Nov,4,1,3,19,BSC,50,8,3.8,M,N
Nov,1,2,2,13,BSC,50,8.1,3.8,M,N
Nov,1,2,3,18,BSC,50,8.1,3.8,M,N
Nov,2,2,2,13,BSC,50,8.1,3.8,M,N
Nov,3,1,1,3,BSC,50,8.1,3.8,M,N
Nov,1,1,1,12,BSC,50,8.1,3.9,M,N
Nov,5,1,3,8,BSC,50,8.1,3.9,M,N
Nov,4,2,2,13,BSC,50,8.3,3.9,M,N
Nov,1,1,2,2,BSC,50,8.4,3.9,M,N
Nov,5,1,3,4,BSC,50,8.4,3.9,M,N
Nov,3,2,2,4,BSC,50,7.6,4,M,N
Nov,1,2,1,14,BSC,50,7.7,4,M,N
Nov,3,1,2,6,BSC,50,8.4,4,M,N
Nov,3,1,3,5,BSC,50,8.4,4,M,N
Nov,2,1,2,14,BSC,50,8.5,4,M,N
Nov,5,1,2,1,BSC,50,8.5,4,M,N
Nov,1,1,3,10,BSC,50,8.2,4.1,M,N
Nov,2,2,1,20,BSC,50,8,4.2,M,N
Nov,5,1,2,2,BSC,50,8.4,4.4,M,N
Nov,4,1,3,4,BSC,50,9.2,4.4,M,N
Nov,4,1,1,7,BSC,55,8.9,3.8,M,N
Nov,3,2,3,5,BSC,55,8.3,4.4,M,N
Nov,3,1,1,4,BSC,55,8.4,4.4,M,N
Nov,2,1,2,12,BSC,55,8.7,4.4,M,N
Nov,2,1,1,14,BSC,55,9.2,4.5,M,N
Nov,2,1,3,14,BSC,60,9.5,4.2,M,N
Nov,2,1,3,8,BSC,60,8.3,4.4,M,N
Nov,5,1,1,3,BSC,60,9,4.4,M,N
Nov,1,2,2,14,BSC,65,9,4.7,M,N
Nov,2,2,2,14,BSC,65,9,4.7,M,N
Nov,1,1,1,13,BSC,70,9.3,4.1,M,N
Nov,1,2,1,12,BSC,70,9.6,4.4,M,N
Nov,2,2,3,13,BSC,70,9.2,4.5,M,N
Nov,3,1,2,2,BSC,70,9.4,4.5,M,N
Nov,3,2,2,7,BSC,70,9.3,4.6,M,N
Nov,2,2,3,6,BSC,70,9.5,4.7,M,N
Nov,1,2,2,5,BSC,70,9.1,4.8,M,N
Nov,2,2,2,5,BSC,70,9.1,4.8,M,N
Nov,1,2,1,12,BSC,75,9.2,4.4,M,N
Nov,2,1,3,8,BSC,80,9.2,4.3,M,N
Nov,1,1,2,4,BSC,80,9.8,4.7,M,N
Nov,3,2,2,4,BSC,85,8.7,4.4,M,N
Nov,1,2,1,3,BSC,90,9.8,4.7,M,N
Nov,2,2,3,3,BSC,90,10.2,5.2,M,N
Nov,3,1,3,6,BSC,100,12.8,5.4,M,N
Nov,1,1,1,11,BSC,105,15,4.9,M,N
Nov,1,2,3,9,BSC,110,10.5,5.1,M,N
Nov,3,1,1,5,BSC,120,14,5.1,M,N
Nov,1,1,1,5,BSC,120,17,5.3,M,N
Nov,2,1,1,3,BSC,125,7.4,5.3,M,N
Nov,3,1,3,1,BSC,125,11.4,5.5,M,N
Nov,1,1,1,6,BSC,150,18,5.2,M,N
Nov,4,1,3,17,BSC,40,8.4,4,F,Y
Nov,2,1,1,9,BSC,70,9.3,4.2,F,Y
Nov,1,1,3,4,BSC,80,9.6,4.6,F,Y
Nov,1,2,3,4,BSC,90,9.8,4.6,F,Y
Nov,1,1,2,6,BSC,90,10,4.8,F,Y
Nov,2,1,1,11,BSC,100,10,4.9,F,Y
Nov,2,1,3,2,BSC,100,10.2,5,F,Y
Nov,4,1,1,4,BSC,110,10.1,4.9,F,Y
Nov,2,1,1,1,CC,60,6.2,4.5,F,N
Nov,3,1,1,3,CC,90,8.1,4.9,F,N
Nov,1,1,1,10,CC,120,8.4,5.6,F,N
Nov,3,1,1,17,CC,30,7.2,3.2,M,N
Nov,1,2,2,3,CC,30,5.2,3.8,M,N
Nov,2,2,2,3,CC,30,5.2,3.8,M,N
Nov,2,1,1,7,CC,50,6,3.9,M,N
Nov,1,1,3,2,CC,60,7.1,4.7,M,N
Nov,3,1,2,5,CC,100,8.7,6.6,M,N
Nov,3,2,3,6,ES,45,5.7,3.8,F,N
Nov,4,2,2,10,ES,50,5.8,3.8,F,N
Nov,3,1,1,1,ES,50,5.4,3.7,M,N
Nov,1,1,3,6,ES,50,5.7,4.1,M,N
Nov,5,2,2,8,ES,50,7,4.4,M,N
Nov,1,2,3,17,ES,55,6,4.3,M,N
Nov,1,1,3,2,ES,60,5.7,4,M,N
Nov,1,2,1,5,ES,70,6.7,4.6,M,N
Nov,4,2,1,8,PS,20,6,3,F,N
Nov,1,1,1,19,PS,35,7.7,3.4,F,N
Nov,1,1,3,9,PS,5,2.9,2.1,M,N
Nov,1,1,2,8,PS,10,4.2,1.9,M,N
Nov,1,1,2,8,PS,10,4.6,2,M,N
Nov,1,1,2,8,PS,10,4.7,2.1,M,N
Nov,3,2,1,12,PS,10,5.6,2.5,M,N
Nov,4,1,3,9,PS,10,5.4,2.6,M,N
Nov,4,1,3,11,PS,10,6.4,2.7,M,N
Nov,3,1,2,20,PS,15,6.4,2.6,M,N
Nov,4,2,1,8,PS,15,5.4,2.8,M,N
Nov,1,1,2,16,PS,15,5.5,2.8,M,N
Nov,3,1,2,20,PS,15,6.2,2.9,M,N
Nov,5,2,1,7,PS,15,6.5,2.9,M,N
Nov,1,1,3,19,PS,15,7,3.1,M,N
Nov,2,1,3,18,PS,15,6.7,3.2,M,N
Nov,2,1,1,20,PS,20,6.1,2.8,M,N
Nov,4,1,3,11,PS,20,6.4,2.8,M,N
Nov,4,1,3,8,PS,20,6.1,3,M,N
Nov,1,1,3,19,PS,20,6.6,3.1,M,N
Nov,5,1,3,3,PS,20,6.4,3.2,M,N
Nov,2,1,1,17,PS,25,6.7,2.9,M,N
Nov,2,1,3,19,PS,25,7.1,3.4,M,N
Nov,2,1,3,18,PS,40,8,3.6,M,N
Nov,5,1,3,3,PS,40,8.8,3.9,M,N
Nov,2,2,1,11,SCS,300,11.4,7.9,F,N
Nov,4,1,1,17,TC,5,2.1,1.5,F,N
Nov,1,2,3,5,TC,5,3.6,2.3,F,N
Nov,2,1,3,3,TC,10,3.1,2.4,F,N
Nov,4,2,1,6,TC,10,3.6,2.8,F,N
Nov,1,2,3,17,TC,15,4.6,3.1,F,N
Nov,2,1,2,2,TC,30,5.2,3.2,F,N
Nov,3,1,1,1,TC,30,5,3.4,F,N
Nov,2,2,3,2,TC,5,3.3,2.1,M,N
Nov,4,1,2,6,TC,5,3.4,2.2,M,N
Nov,1,2,1,20,TC,5,2.8,2.4,M,N
Nov,4,1,2,3,TC,5,3.4,2.4,M,N
Nov,2,1,1,5,TC,10,3.2,2.4,M,N
Nov,3,2,1,11,TC,10,3.5,2.4,M,N
Nov,1,1,3,19,TC,10,3.6,2.4,M,N
Nov,2,1,2,9,TC,10,4,2.5,M,N
Nov,1,1,3,5,TC,10,3.4,2.6,M,N
Nov,1,1,3,7,TC,10,4,2.6,M,N
Nov,2,1,1,8,TC,10,3.8,2.7,M,N
Nov,4,1,3,9,TC,10,3.4,2.8,M,N
Nov,5,2,2,7,TC,10,7.2,2.8,M,N
Nov,2,2,1,17,TC,10,3.4,3.4,M,N
Nov,1,1,2,12,TC,15,3.9,2.7,M,N
Nov,3,1,2,20,TC,15,4.1,2.9,M,N
Nov,2,1,2,1,TC,15,4.2,3,M,N
Nov,3,2,1,17,TC,15,3.6,3.6,M,N
Nov,1,2,1,19,TC,20,4,3,M,N
Nov,1,1,2,1,TC,20,4.7,3.1,M,N
Nov,1,1,2,10,TC,30,4.7,3.2,M,N
Nov,3,2,3,16,TC,30,5.6,3.8,M,N
Oct,1,1,1,6,BSC,3,7.5,3.5,F,N
Oct,4,1,1,12,BSC,10,5.8,2.6,F,N
Oct,4,1,2,4,BSC,10,4,3,F,N
Oct,4,2,3,4,BSC,10,4,3,F,N
Oct,3,1,1,8,BSC,15,4.1,2.8,F,N
Oct,2,1,3,7,BSC,15,6.5,3,F,N
Oct,3,2,2,20,BSC,20,6.8,3.2,F,N
Oct,4,2,1,9,BSC,20,6.8,3.3,F,N
Oct,2,1,3,2,BSC,20,4.7,3.4,F,N
Oct,1,1,3,16,BSC,20,5.5,3.8,F,N
Oct,1,1,3,14,BSC,25,5.2,3.4,F,N
Oct,2,2,1,4,BSC,25,6.5,3.4,F,N
Oct,4,2,1,6,BSC,25,7.3,3.4,F,N
Oct,4,2,1,5,BSC,25,7.5,3.5,F,N
Oct,3,1,3,6,BSC,25,8.1,3.6,F,N
Oct,4,1,2,18,BSC,25,7.3,3.8,F,N
Oct,4,2,3,18,BSC,25,7.3,3.8,F,N
Oct,3,1,3,8,BSC,25,7.6,3.8,F,N
Oct,3,1,3,18,BSC,25,5.1,3.9,F,N
Oct,2,2,2,4,BSC,30,3.1,2.1,F,N
Oct,1,2,1,17,BSC,30,7.4,3.6,F,N
Oct,1,2,1,7,BSC,30,4.6,3.7,F,N
Oct,2,2,2,14,BSC,30,7.9,3.8,F,N
Oct,4,2,2,18,BSC,30,9.7,4,F,N
Oct,2,2,2,19,BSC,35,7.9,3.4,F,N
Oct,3,2,1,4,BSC,35,8,3.6,F,N
Oct,4,1,2,7,BSC,35,8.9,4.4,F,N
Oct,4,1,2,10,BSC,40,7.5,3.5,F,N
Oct,4,2,3,10,BSC,40,7.5,3.5,F,N
Oct,2,2,1,20,BSC,40,8.3,3.6,F,N
Oct,1,1,1,8,BSC,40,8,3.7,F,N
Oct,4,1,1,10,BSC,40,8.2,3.7,F,N
Oct,1,2,1,9,BSC,40,7,3.8,F,N
Oct,3,1,2,13,BSC,40,7.4,3.8,F,N
Oct,3,2,3,13,BSC,40,7.4,3.8,F,N
Oct,3,2,2,7,BSC,40,8.1,3.9,F,N
Oct,1,2,1,11,BSC,40,8.7,4,F,N
Oct,2,2,1,4,BSC,40,5.9,4.2,F,N
Oct,3,2,1,20,BSC,40,8.4,4.2,F,N
Oct,1,2,1,13,BSC,45,8.5,4,F,N
Oct,4,2,2,7,BSC,45,8.8,4,F,N
Oct,2,2,1,3,BSC,45,8.7,4.1,F,N
Oct,1,1,3,16,BSC,45,5.5,4.4,F,N
Oct,2,2,1,7,BSC,45,6.5,4.6,F,N
Oct,2,2,1,3,BSC,50,8.3,3.9,F,N
Oct,2,2,1,18,BSC,50,8.3,3.9,F,N
Oct,3,2,2,4,BSC,50,5.8,4,F,N
Oct,3,1,1,12,BSC,50,8.3,4,F,N
Oct,4,1,2,5,BSC,50,8.2,4.1,F,N
Oct,4,2,3,5,BSC,50,8.2,4.1,F,N
Oct,4,1,3,9,BSC,50,8.8,4.1,F,N
Oct,1,1,1,8,BSC,50,9.2,4.1,F,N
Oct,3,2,2,15,BSC,50,9.2,4.1,F,N
Oct,4,1,1,8,BSC,50,9,4.2,F,N
Oct,3,2,1,20,BSC,50,9.6,4.2,F,N
Oct,3,2,1,8,BSC,50,5.5,4.3,F,N
Oct,3,2,1,5,BSC,50,9.1,4.3,F,N
Oct,1,2,1,19,BSC,50,8.8,4.4,F,N
Oct,2,2,1,18,BSC,50,8.9,4.4,F,N
Oct,4,1,3,8,BSC,50,9.1,4.4,F,N
Oct,5,1,1,3,BSC,50,9.8,4.4,F,N
Oct,5,1,1,4,BSC,50,8.5,4.5,F,N
Oct,2,2,1,9,BSC,50,6.8,4.6,F,N
Oct,3,2,2,6,BSC,55,8.8,4.1,F,N
Oct,4,2,3,7,BSC,55,8.9,4.4,F,N
Oct,2,1,2,3,BSC,55,6.5,4.6,F,N
Oct,2,2,3,3,BSC,55,6.5,4.6,F,N
Oct,3,1,2,16,BSC,55,9,4.6,F,N
Oct,3,2,3,16,BSC,55,9,4.6,F,N
Oct,3,1,2,6,BSC,55,9.3,4.6,F,N
Oct,3,2,3,6,BSC,55,9.3,4.6,F,N
Oct,4,2,1,9,BSC,55,9.4,4.7,F,N
Oct,3,1,2,14,BSC,60,8.1,4.4,F,N
Oct,3,2,3,14,BSC,60,8.1,4.4,F,N
Oct,1,2,2,17,BSC,60,9.4,4.4,F,N
Oct,4,1,1,4,BSC,60,9.4,4.4,F,N
Oct,4,2,1,9,BSC,60,9.4,4.5,F,N
Oct,4,2,1,12,BSC,60,9.8,4.5,F,N
Oct,3,1,3,7,BSC,60,9.4,4.6,F,N
Oct,4,2,2,10,BSC,60,9.5,4.6,F,N
Oct,1,2,2,7,BSC,60,9.7,4.6,F,N
Oct,3,2,1,4,BSC,60,9.9,4.6,F,N
Oct,3,2,1,3,BSC,60,10.1,4.6,F,N
Oct,4,2,1,20,BSC,60,9.3,4.8,F,N
Oct,4,2,1,8,BSC,60,7.6,5.1,F,N
Oct,2,1,3,2,BSC,65,10,4.4,F,N
Oct,1,1,1,13,BSC,65,6.7,4.6,F,N
Oct,4,2,2,7,BSC,65,9.7,4.6,F,N
Oct,4,2,1,10,BSC,65,9.8,4.7,F,N
Oct,4,2,1,7,BSC,65,9.7,4.8,F,N
Oct,2,2,2,13,BSC,65,10,6,F,N
Oct,4,1,1,9,BSC,70,9.3,4.6,F,N
Oct,1,2,2,13,BSC,70,9.8,4.6,F,N
Oct,5,1,1,1,BSC,70,10,4.7,F,N
Oct,3,2,1,7,BSC,70,10.1,4.7,F,N
Oct,3,2,1,16,BSC,70,9.7,4.8,F,N
Oct,3,2,1,18,BSC,70,9.7,4.8,F,N
Oct,4,2,2,11,BSC,70,9.8,4.8,F,N
Oct,3,2,1,8,BSC,70,10.2,4.8,F,N
Oct,3,2,1,8,BSC,70,10.4,4.8,F,N
Oct,4,2,1,17,BSC,70,9.8,5.1,F,N
Oct,3,2,1,5,BSC,70,10.2,5.1,F,N
Oct,4,2,3,3,BSC,80,9.3,4.4,F,N
Oct,3,1,2,1,BSC,80,10.4,4.4,F,N
Oct,3,2,3,1,BSC,80,10.4,4.4,F,N
Oct,4,1,1,7,BSC,80,10,4.6,F,N
Oct,4,2,2,9,BSC,80,10.2,4.6,F,N
Oct,4,2,2,17,BSC,80,9.8,4.7,F,N
Oct,2,2,1,4,BSC,80,10.9,4.8,F,N
Oct,1,1,2,8,BSC,80,7.4,5,F,N
Oct,1,2,3,8,BSC,80,7.4,5,F,N
Oct,4,2,2,10,BSC,80,10.2,5,F,N
Oct,4,2,2,11,BSC,80,10.4,5,F,N
Oct,1,2,1,5,BSC,80,7.2,5.1,F,N
Oct,4,2,1,10,BSC,80,10.8,5.1,F,N
Oct,2,1,1,14,BSC,80,8,5.2,F,N
Oct,3,2,1,6,BSC,80,7.5,5.4,F,N
Oct,1,2,1,18,BSC,90,10.7,4.8,F,N
Oct,2,2,1,13,BSC,90,10.7,5,F,N
Oct,2,2,3,12,BSC,95,11.3,5.1,F,N
Oct,2,1,1,5,BSC,100,7.6,5.1,F,N
Oct,4,2,1,6,BSC,100,11,5.1,F,N
Oct,1,1,3,13,BSC,100,7.8,5.4,F,N
Oct,3,2,1,5,BSC,100,7.9,5.4,F,N
Oct,1,2,2,5,BSC,100,8,5.4,F,N
Oct,2,2,2,12,BSC,100,13,5.4,F,N
Oct,4,1,3,16,BSC,100,8.4,6,F,N
Oct,2,1,3,6,BSC,100,8.4,6.4,F,N
Oct,3,2,2,7,BSC,110,11.5,5.5,F,N
Oct,1,1,1,17,BSC,120,10,6.8,F,N
Oct,3,1,3,19,BSC,130,8.5,5.9,F,N
Oct,2,1,3,6,BSC,140,8.8,6.4,F,N
Oct,2,1,2,6,BSC,150,8.7,6.2,F,N
Oct,2,2,3,6,BSC,150,8.7,6.2,F,N
Oct,4,1,2,9,BSC,5,4.8,2.4,M,N
Oct,4,2,3,9,BSC,5,4.8,2.4,M,N
Oct,1,1,1,19,BSC,10,5.1,2.6,M,N
Oct,3,1,3,13,BSC,10,5.8,2.7,M,N
Oct,4,1,2,9,BSC,10,5.9,2.8,M,N
Oct,4,2,3,9,BSC,10,5.9,2.8,M,N
Oct,2,2,1,7,BSC,10,4.2,3.1,M,N
Oct,5,1,1,4,BSC,10,5.5,3.5,M,N
Oct,3,1,2,14,BSC,15,5.5,2.8,M,N
Oct,3,2,3,14,BSC,15,5.5,2.8,M,N
Oct,2,1,1,11,BSC,15,6.3,2.8,M,N
Oct,3,1,3,14,BSC,15,6.4,2.9,M,N
Oct,3,1,3,15,BSC,15,6.5,3.1,M,N
Oct,3,1,3,14,BSC,15,6.7,3.1,M,N
Oct,3,1,1,14,BSC,20,5.5,2.8,M,N
Oct,1,1,2,12,BSC,20,6.4,3,M,N
Oct,1,2,3,12,BSC,20,6.4,3,M,N
Oct,3,1,3,14,BSC,20,7.1,3.1,M,N
Oct,1,1,2,4,BSC,20,6.5,3.2,M,N
Oct,1,2,3,4,BSC,20,6.5,3.2,M,N
Oct,1,1,2,12,BSC,20,6.3,3.3,M,N
Oct,1,2,3,12,BSC,20,6.3,3.3,M,N
Oct,3,1,3,14,BSC,20,7.1,3.3,M,N
Oct,2,1,2,13,BSC,20,7.4,3.3,M,N
Oct,2,2,3,13,BSC,20,7.4,3.3,M,N
Oct,4,1,2,10,BSC,25,6.5,3.2,M,N
Oct,4,2,3,10,BSC,25,6.8,3.2,M,N
Oct,3,1,3,8,BSC,25,7.3,3.3,M,N
Oct,2,1,1,11,BSC,25,7.5,3.3,M,N
Oct,1,1,1,8,BSC,25,7.2,3.4,M,N
Oct,2,1,1,11,BSC,25,7.8,3.6,M,N
Oct,3,1,3,17,BSC,25,5.4,4.2,M,N
Oct,1,1,1,6,BSC,30,6.7,3.2,M,N
Oct,4,2,2,10,BSC,30,7.4,3.6,M,N
Oct,4,1,2,8,BSC,35,7.1,3.4,M,N
Oct,4,2,3,8,BSC,35,7.1,3.4,M,N
Oct,1,2,2,15,BSC,35,7.1,3.8,M,N
Oct,3,1,1,1,BSC,35,5.6,4.2,M,N
Oct,3,1,1,10,BSC,40,8.4,4.1,M,N
Oct,4,2,2,8,BSC,40,7.8,4.5,M,N
Oct,4,2,2,8,BSC,45,8,3.8,M,N
Oct,1,1,3,14,BSC,45,8.4,3.8,M,N
Oct,1,1,1,8,BSC,45,6.4,4.2,M,N
Oct,2,1,1,11,BSC,45,8.7,4.2,M,N
Oct,4,1,1,20,BSC,50,8.6,3.9,M,N
Oct,4,2,1,20,BSC,50,4.9,4.1,M,N
Oct,3,1,1,11,BSC,50,5.8,4.1,M,N
Oct,1,2,2,11,BSC,50,8.5,4.1,M,N
Oct,5,1,1,1,BSC,50,8.2,4.2,M,N
Oct,1,1,3,18,BSC,50,8.6,4.2,M,N
Oct,2,1,3,12,BSC,50,6.7,4.3,M,N
Oct,2,1,2,3,BSC,50,8.1,4.3,M,N
Oct,2,2,3,3,BSC,50,8.1,4.3,M,N
Oct,4,2,2,5,BSC,50,8.8,4.3,M,N
Oct,1,1,1,5,BSC,50,5.8,4.4,M,N
Oct,2,2,2,3,BSC,50,6.1,4.4,M,N
Oct,1,2,1,14,BSC,55,8.5,4.1,M,N
Oct,4,1,1,2,BSC,55,8.7,4.2,M,N
Oct,2,2,1,20,BSC,55,9.6,4.3,M,N
Oct,2,1,3,5,BSC,60,8.6,4.3,M,N
Oct,1,1,2,18,BSC,60,9,4.4,M,N
Oct,1,2,3,18,BSC,60,9,4.4,M,N
Oct,2,2,1,19,BSC,60,9,4.4,M,N
Oct,3,2,2,10,BSC,60,9.6,4.4,M,N
Oct,1,1,1,6,BSC,60,6.4,4.6,M,N
Oct,3,2,1,4,BSC,60,9.6,4.6,M,N
Oct,2,1,1,6,BSC,65,9,4.3,M,N
Oct,4,1,1,10,BSC,65,9.2,5.3,M,N
Oct,2,1,1,2,BSC,70,8.7,4.5,M,N
Oct,2,1,3,11,BSC,70,9.1,4.5,M,N
Oct,4,1,1,10,BSC,70,9.5,4.5,M,N
Oct,4,2,1,4,BSC,70,9.5,4.5,M,N
Oct,4,2,1,5,BSC,70,10,4.6,M,N
Oct,4,2,2,14,BSC,70,10.2,4.6,M,N
Oct,3,1,3,2,BSC,70,10.4,4.6,M,N
Oct,3,1,3,6,BSC,70,10.4,4.6,M,N
Oct,1,1,3,1,BSC,70,7.4,4.8,M,N
Oct,3,1,3,11,BSC,70,9.6,4.8,M,N
Oct,3,2,1,5,BSC,70,8.1,5.4,M,N
Oct,1,1,3,5,BSC,75,7.2,4.8,M,N
Oct,4,2,2,5,BSC,75,10.1,4.8,M,N
Oct,1,2,1,20,BSC,80,10,4.6,M,N
Oct,4,1,1,11,BSC,80,9.1,4.7,M,N
Oct,2,2,2,17,BSC,80,10.9,4.7,M,N
Oct,3,2,2,8,BSC,80,10.2,4.8,M,N
Oct,2,1,2,10,BSC,80,7.5,5.4,M,N
Oct,2,2,3,10,BSC,80,7.5,5.4,M,N
Oct,4,1,2,20,BSC,80,10,5.4,M,N
Oct,4,2,3,20,BSC,80,10,5.4,M,N
Oct,2,1,3,20,BSC,90,9.8,4.6,M,N
Oct,4,2,2,14,BSC,90,10.2,5.1,M,N
Oct,4,1,2,3,BSC,95,10.8,4.8,M,N
Oct,4,2,3,3,BSC,95,10.8,4.8,M,N
Oct,2,1,2,12,BSC,95,11.3,5.1,M,N
Oct,2,2,2,1,BSC,100,12,5,M,N
Oct,3,2,2,10,BSC,100,10.4,5.1,M,N
Oct,4,2,2,16,BSC,100,11,5.4,M,N
Oct,2,1,1,9,BSC,100,7.9,5.6,M,N
Oct,2,1,2,9,BSC,105,8.1,5.5,M,N
Oct,2,2,3,9,BSC,105,8.1,5.5,M,N
Oct,1,1,3,3,BSC,110,8.2,5.4,M,N
Oct,2,1,2,17,BSC,110,8.5,6.1,M,N
Oct,2,2,3,17,BSC,110,8.5,6.1,M,N
Oct,3,2,1,12,BSC,120,11.3,5.2,M,N
Oct,2,1,1,3,BSC,120,11.1,5.3,M,N
Oct,1,1,2,10,BSC,120,11.2,5.4,M,N
Oct,1,2,3,10,BSC,120,11.2,5.4,M,N
Oct,2,2,1,20,BSC,120,11.4,5.4,M,N
Oct,1,2,1,2,BSC,120,8.6,5.6,M,N
Oct,1,1,1,7,BSC,140,9.8,5.8,M,N
Oct,1,1,3,1,BSC,140,9,6.3,M,N
Oct,1,1,3,11,BSC,150,9.4,6.3,M,N
Oct,2,1,2,18,BSC,150,8.7,6.4,M,N
Oct,2,2,3,18,BSC,150,8.7,6.4,M,N
Oct,3,1,3,12,BSC,190,9.1,6.5,M,N
Oct,1,2,2,11,BSC,70,9,4.2,F,Y
Oct,2,2,2,13,BSC,70,8.9,4.4,F,Y
Oct,4,1,2,3,BSC,80,9.3,4.4,F,Y
Oct,2,2,2,9,ES,30,4.4,3.2,F,N
Oct,1,1,3,7,ES,40,4.6,2.7,F,N
Oct,3,2,2,3,ES,40,4.8,3.6,F,N
Oct,1,1,1,13,ES,40,5,3.6,F,N
Oct,1,2,2,1,ES,40,5.2,3.8,F,N
Oct,1,1,1,11,ES,40,5.4,3.8,F,N
Oct,3,1,1,12,ES,40,5.4,3.8,F,N
Oct,3,2,2,2,ES,40,5.4,3.8,F,N
Oct,5,1,1,1,ES,40,5.6,3.8,F,N
Oct,4,1,3,2,ES,40,5.6,4.3,F,N
Oct,1,2,2,1,ES,45,5.2,3.8,F,N
Oct,4,1,1,1,ES,45,5.8,3.8,F,N
Oct,2,2,1,9,ES,45,5.4,4,F,N
Oct,1,2,1,1,ES,45,5.6,4,F,N
Oct,1,1,1,13,ES,45,6,4,F,N
Oct,2,2,1,5,ES,50,5.2,3.6,F,N
Oct,4,1,3,1,ES,50,5.6,3.9,F,N
Oct,1,2,1,8,ES,50,5.6,4,F,N
Oct,2,1,1,17,ES,50,5.8,4,F,N
Oct,1,1,2,6,ES,75,6.7,5.1,F,N
Oct,1,2,3,6,ES,75,6.7,5.1,F,N
Oct,2,2,1,11,ES,35,5.6,4.2,M,N
Oct,1,2,1,1,ES,40,5.2,3.5,M,N
Oct,2,2,1,10,ES,40,5.5,3.5,M,N
Oct,3,2,1,1,ES,40,5.2,3.6,M,N
Oct,1,1,3,8,ES,40,5.3,3.7,M,N
Oct,1,2,1,4,ES,40,5.3,3.9,M,N
Oct,3,2,2,1,ES,40,5.7,4.1,M,N
Oct,1,1,3,15,ES,40,5.2,4.9,M,N
Oct,4,2,1,3,ES,45,5.3,3.7,M,N
Oct,3,2,3,19,ES,45,5.4,3.8,M,N
Oct,2,1,3,1,ES,45,5.5,3.8,M,N
Oct,3,1,3,9,ES,45,5.6,3.8,M,N
Oct,2,1,1,14,ES,45,5.4,3.9,M,N
Oct,3,1,3,1,ES,45,5.7,4.4,M,N
Oct,2,1,1,15,ES,45,3.8,5.3,M,N
